station,time,duration_sec,event_id,depot_time_local,offset_min,direction,name
S909E,2026-06-22T14:54:00,120,coastal_classic_out_2026-06-22,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-06-22T15:15:00,120,coastal_classic_out_2026-06-22,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-06-22T16:18:00,120,denali_star_out_2026-06-22,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-06-22T16:50:00,120,denali_star_out_2026-06-22,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-06-22T17:30:00,120,denali_star_out_2026-06-22,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-06-22T17:53:00,120,glacier_discovery_out_2026-06-22,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-06-22T17:53:00,120,glacier_discovery_out_2026-06-22,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-06-22T17:54:00,120,glacier_discovery_out_2026-06-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-06-22T17:54:00,120,glacier_discovery_out_2026-06-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-06-22T17:54:00,120,glacier_discovery_out_2026-06-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-06-22T17:54:00,120,glacier_discovery_out_2026-06-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-06-22T18:15:00,120,glacier_discovery_out_2026-06-22,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-06-23T02:15:00,120,denali_star_back_2026-06-22,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-06-23T03:20:00,120,denali_star_back_2026-06-22,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-06-23T03:57:00,120,denali_star_back_2026-06-22,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-06-23T04:45:00,120,glacier_discovery_back_2026-06-22,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-06-23T05:06:00,120,glacier_discovery_back_2026-06-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-06-23T05:06:00,120,glacier_discovery_back_2026-06-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-06-23T05:06:00,120,glacier_discovery_back_2026-06-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-06-23T05:06:00,120,glacier_discovery_back_2026-06-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-06-23T05:07:00,120,glacier_discovery_back_2026-06-22,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-06-23T05:07:00,120,glacier_discovery_back_2026-06-22,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-06-23T05:45:00,120,coastal_classic_back_2026-06-22,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-06-23T06:06:00,120,coastal_classic_back_2026-06-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-06-23T06:06:00,120,coastal_classic_back_2026-06-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-06-23T06:06:00,120,coastal_classic_back_2026-06-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-06-23T06:06:00,120,coastal_classic_back_2026-06-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-23T06:07:00,120,coastal_classic_back_2026-06-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-06-23T06:07:00,120,coastal_classic_back_2026-06-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-23T14:53:00,120,coastal_classic_out_2026-06-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-06-23T14:53:00,120,coastal_classic_out_2026-06-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-06-23T14:54:00,120,coastal_classic_out_2026-06-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-06-23T14:54:00,120,coastal_classic_out_2026-06-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-06-23T14:54:00,120,coastal_classic_out_2026-06-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-06-23T14:54:00,120,coastal_classic_out_2026-06-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-06-23T15:15:00,120,coastal_classic_out_2026-06-23,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-06-23T16:18:00,120,denali_star_out_2026-06-23,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-06-23T16:50:00,120,denali_star_out_2026-06-23,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-06-23T17:30:00,120,denali_star_out_2026-06-23,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-06-23T17:53:00,120,glacier_discovery_out_2026-06-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-06-23T17:53:00,120,glacier_discovery_out_2026-06-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-06-23T17:54:00,120,glacier_discovery_out_2026-06-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-06-23T17:54:00,120,glacier_discovery_out_2026-06-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-06-23T17:54:00,120,glacier_discovery_out_2026-06-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-06-23T17:54:00,120,glacier_discovery_out_2026-06-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-06-23T18:15:00,120,glacier_discovery_out_2026-06-23,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-06-24T02:15:00,120,denali_star_back_2026-06-23,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-06-24T03:20:00,120,denali_star_back_2026-06-23,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-06-24T03:57:00,120,denali_star_back_2026-06-23,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-06-24T04:45:00,120,glacier_discovery_back_2026-06-23,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-06-24T05:06:00,120,glacier_discovery_back_2026-06-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-06-24T05:06:00,120,glacier_discovery_back_2026-06-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-06-24T05:06:00,120,glacier_discovery_back_2026-06-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-06-24T05:06:00,120,glacier_discovery_back_2026-06-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-06-24T05:07:00,120,glacier_discovery_back_2026-06-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-06-24T05:07:00,120,glacier_discovery_back_2026-06-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-06-24T05:45:00,120,coastal_classic_back_2026-06-23,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-06-24T06:06:00,120,coastal_classic_back_2026-06-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-06-24T06:06:00,120,coastal_classic_back_2026-06-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-06-24T06:06:00,120,coastal_classic_back_2026-06-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-06-24T06:06:00,120,coastal_classic_back_2026-06-23,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-24T06:07:00,120,coastal_classic_back_2026-06-23,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-06-24T06:07:00,120,coastal_classic_back_2026-06-23,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-24T14:53:00,120,coastal_classic_out_2026-06-24,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-06-24T14:53:00,120,coastal_classic_out_2026-06-24,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-06-24T14:54:00,120,coastal_classic_out_2026-06-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-06-24T14:54:00,120,coastal_classic_out_2026-06-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-06-24T14:54:00,120,coastal_classic_out_2026-06-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-06-24T14:54:00,120,coastal_classic_out_2026-06-24,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-06-24T15:15:00,120,coastal_classic_out_2026-06-24,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-06-24T16:18:00,120,denali_star_out_2026-06-24,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-06-24T16:50:00,120,denali_star_out_2026-06-24,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-06-24T17:30:00,120,denali_star_out_2026-06-24,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-06-24T17:53:00,120,glacier_discovery_out_2026-06-24,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-06-24T17:53:00,120,glacier_discovery_out_2026-06-24,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-06-24T17:54:00,120,glacier_discovery_out_2026-06-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-06-24T17:54:00,120,glacier_discovery_out_2026-06-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-06-24T17:54:00,120,glacier_discovery_out_2026-06-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-06-24T17:54:00,120,glacier_discovery_out_2026-06-24,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-06-24T18:15:00,120,glacier_discovery_out_2026-06-24,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-06-25T02:15:00,120,denali_star_back_2026-06-24,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-06-25T03:20:00,120,denali_star_back_2026-06-24,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-06-25T03:57:00,120,denali_star_back_2026-06-24,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-06-25T04:45:00,120,glacier_discovery_back_2026-06-24,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-06-25T05:06:00,120,glacier_discovery_back_2026-06-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-06-25T05:06:00,120,glacier_discovery_back_2026-06-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-06-25T05:06:00,120,glacier_discovery_back_2026-06-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-06-25T05:06:00,120,glacier_discovery_back_2026-06-24,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-06-25T05:07:00,120,glacier_discovery_back_2026-06-24,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-06-25T05:07:00,120,glacier_discovery_back_2026-06-24,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-06-25T05:45:00,120,coastal_classic_back_2026-06-24,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-06-25T06:06:00,120,coastal_classic_back_2026-06-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-06-25T06:06:00,120,coastal_classic_back_2026-06-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-06-25T06:06:00,120,coastal_classic_back_2026-06-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-06-25T06:06:00,120,coastal_classic_back_2026-06-24,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-25T06:07:00,120,coastal_classic_back_2026-06-24,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-06-25T06:07:00,120,coastal_classic_back_2026-06-24,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-25T14:53:00,120,coastal_classic_out_2026-06-25,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-06-25T14:53:00,120,coastal_classic_out_2026-06-25,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-06-25T14:54:00,120,coastal_classic_out_2026-06-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-06-25T14:54:00,120,coastal_classic_out_2026-06-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-06-25T14:54:00,120,coastal_classic_out_2026-06-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-06-25T14:54:00,120,coastal_classic_out_2026-06-25,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-06-25T15:15:00,120,coastal_classic_out_2026-06-25,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-06-25T16:18:00,120,denali_star_out_2026-06-25,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-06-25T16:50:00,120,denali_star_out_2026-06-25,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-06-25T17:30:00,120,denali_star_out_2026-06-25,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-06-25T17:53:00,120,glacier_discovery_out_2026-06-25,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-06-25T17:53:00,120,glacier_discovery_out_2026-06-25,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-06-25T17:54:00,120,glacier_discovery_out_2026-06-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-06-25T17:54:00,120,glacier_discovery_out_2026-06-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-06-25T17:54:00,120,glacier_discovery_out_2026-06-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-06-25T17:54:00,120,glacier_discovery_out_2026-06-25,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-06-25T18:15:00,120,glacier_discovery_out_2026-06-25,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-06-26T02:15:00,120,denali_star_back_2026-06-25,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-06-26T03:20:00,120,denali_star_back_2026-06-25,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-06-26T03:57:00,120,denali_star_back_2026-06-25,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-06-26T04:45:00,120,glacier_discovery_back_2026-06-25,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-06-26T05:06:00,120,glacier_discovery_back_2026-06-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-06-26T05:06:00,120,glacier_discovery_back_2026-06-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-06-26T05:06:00,120,glacier_discovery_back_2026-06-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-06-26T05:06:00,120,glacier_discovery_back_2026-06-25,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-06-26T05:07:00,120,glacier_discovery_back_2026-06-25,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-06-26T05:07:00,120,glacier_discovery_back_2026-06-25,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-06-26T05:45:00,120,coastal_classic_back_2026-06-25,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-06-26T06:06:00,120,coastal_classic_back_2026-06-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-06-26T06:06:00,120,coastal_classic_back_2026-06-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-06-26T06:06:00,120,coastal_classic_back_2026-06-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-06-26T06:06:00,120,coastal_classic_back_2026-06-25,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-26T06:07:00,120,coastal_classic_back_2026-06-25,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-06-26T06:07:00,120,coastal_classic_back_2026-06-25,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-26T14:53:00,120,coastal_classic_out_2026-06-26,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-06-26T14:53:00,120,coastal_classic_out_2026-06-26,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-06-26T14:54:00,120,coastal_classic_out_2026-06-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-06-26T14:54:00,120,coastal_classic_out_2026-06-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-06-26T14:54:00,120,coastal_classic_out_2026-06-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-06-26T14:54:00,120,coastal_classic_out_2026-06-26,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-06-26T15:15:00,120,coastal_classic_out_2026-06-26,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-06-26T16:18:00,120,denali_star_out_2026-06-26,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-06-26T16:50:00,120,denali_star_out_2026-06-26,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-06-26T17:30:00,120,denali_star_out_2026-06-26,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-06-26T17:53:00,120,glacier_discovery_out_2026-06-26,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-06-26T17:53:00,120,glacier_discovery_out_2026-06-26,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-06-26T17:54:00,120,glacier_discovery_out_2026-06-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-06-26T17:54:00,120,glacier_discovery_out_2026-06-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-06-26T17:54:00,120,glacier_discovery_out_2026-06-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-06-26T17:54:00,120,glacier_discovery_out_2026-06-26,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-06-26T18:15:00,120,glacier_discovery_out_2026-06-26,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-06-27T02:15:00,120,denali_star_back_2026-06-26,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-06-27T03:20:00,120,denali_star_back_2026-06-26,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-06-27T03:57:00,120,denali_star_back_2026-06-26,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-06-27T04:45:00,120,glacier_discovery_back_2026-06-26,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-06-27T05:06:00,120,glacier_discovery_back_2026-06-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-06-27T05:06:00,120,glacier_discovery_back_2026-06-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-06-27T05:06:00,120,glacier_discovery_back_2026-06-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-06-27T05:06:00,120,glacier_discovery_back_2026-06-26,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-06-27T05:07:00,120,glacier_discovery_back_2026-06-26,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-06-27T05:07:00,120,glacier_discovery_back_2026-06-26,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-06-27T05:45:00,120,coastal_classic_back_2026-06-26,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-06-27T06:06:00,120,coastal_classic_back_2026-06-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-06-27T06:06:00,120,coastal_classic_back_2026-06-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-06-27T06:06:00,120,coastal_classic_back_2026-06-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-06-27T06:06:00,120,coastal_classic_back_2026-06-26,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-06-27T06:07:00,120,coastal_classic_back_2026-06-26,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
